ts;tagName;tagValue;quality
2018-09-05 13:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 13:00:00.000;ECS_H_1_1_P_MIECT_kWh;22168;0
2018-09-05 13:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.37;0
2018-09-05 13:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 13:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 13:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 14:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 14:00:00.000;Chdr_H_1_P_MIECT_kWh;181020;0
2018-09-05 14:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 14:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 14:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 14:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 14:00:00.000;ECS_H_1_1_P_MIECT_kWh;22168;0
2018-09-05 14:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.42;0
2018-09-05 14:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 14:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 14:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 15:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 15:00:00.000;Chdr_H_1_P_MIECT_kWh;181021;0
2018-09-05 15:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 15:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 15:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 15:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 15:00:00.000;ECS_H_1_1_P_MIECT_kWh;22168;0
2018-09-05 15:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.43;0
2018-09-05 15:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 15:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 15:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 16:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 16:00:00.000;Chdr_H_1_P_MIECT_kWh;181022;0
2018-09-05 16:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 16:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 16:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 16:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 16:00:00.000;ECS_H_1_1_P_MIECT_kWh;22168;0
2018-09-05 16:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.43;0
2018-09-05 16:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 16:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 16:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 17:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 17:00:00.000;Chdr_H_1_P_MIECT_kWh;181023;0
2018-09-05 17:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 17:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 17:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 17:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 17:00:00.000;ECS_H_1_1_P_MIECT_kWh;22168;0
2018-09-05 17:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.43;0
2018-09-05 17:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 17:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 17:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 18:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 18:00:00.000;Chdr_H_1_P_MIECT_kWh;181045;0
2018-09-05 18:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 18:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 18:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 18:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 18:00:00.000;ECS_H_1_1_P_MIECT_kWh;22181;0
2018-09-05 18:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.5;0
2018-09-05 18:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 18:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 18:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 19:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 19:00:00.000;Chdr_H_1_P_MIECT_kWh;181046;0
2018-09-05 19:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 19:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.11;0
2018-09-05 19:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 19:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 19:00:00.000;ECS_H_1_1_P_MIECT_kWh;22181;0
2018-09-05 19:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.68;0
2018-09-05 19:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 19:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 19:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 20:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 20:00:00.000;Chdr_H_1_P_MIECT_kWh;181047;0
2018-09-05 20:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 20:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.13;0
2018-09-05 20:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 20:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 20:00:00.000;ECS_H_1_1_P_MIECT_kWh;22181;0
2018-09-05 20:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.68;0
2018-09-05 20:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 20:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 20:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 21:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 21:00:00.000;Chdr_H_1_P_MIECT_kWh;181048;0
2018-09-05 21:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 21:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-05 21:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 21:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 21:00:00.000;ECS_H_1_1_P_MIECT_kWh;22181;0
2018-09-05 21:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.72;0
2018-09-05 21:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 21:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 21:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 22:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 22:00:00.000;Chdr_H_1_P_MIECT_kWh;181050;0
2018-09-05 22:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 22:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-05 22:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 22:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 22:00:00.000;ECS_H_1_1_P_MIECT_kWh;22181;0
2018-09-05 22:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.74;0
2018-09-05 22:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 22:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 22:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-05 23:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-05 23:00:00.000;Chdr_H_1_P_MIECT_kWh;181073;0
2018-09-05 23:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-05 23:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-05 23:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-05 23:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-05 23:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-05 23:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.74;0
2018-09-05 23:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-05 23:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-05 23:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 00:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4602;0
2018-09-06 00:00:00.000;Chdr_H_1_P_MIECT_kWh;181075;0
2018-09-06 00:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 00:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 00:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 00:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 00:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-06 00:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 00:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 00:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 00:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 01:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 01:00:00.000;Chdr_H_1_P_MIECT_kWh;181076;0
2018-09-06 01:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 01:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 01:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 01:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 01:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-06 01:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 01:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 01:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 01:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 02:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 02:00:00.000;Chdr_H_1_P_MIECT_kWh;181077;0
2018-09-06 02:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 02:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 02:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 02:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 02:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-06 02:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 02:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 02:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 02:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 03:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 03:00:00.000;Chdr_H_1_P_MIECT_kWh;181077;0
2018-09-06 03:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 03:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 03:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 03:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 03:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-06 03:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 03:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 03:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 03:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 04:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 04:00:00.000;Chdr_H_1_P_MIECT_kWh;181078;0
2018-09-06 04:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 04:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 04:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 04:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 04:00:00.000;ECS_H_1_1_P_MIECT_kWh;22198;0
2018-09-06 04:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 04:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 04:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 04:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 05:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 05:00:00.000;Chdr_H_1_P_MIECT_kWh;181089;0
2018-09-06 05:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 05:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 05:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 05:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 05:00:00.000;ECS_H_1_1_P_MIECT_kWh;22207;0
2018-09-06 05:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 05:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 05:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 05:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 06:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 06:00:00.000;Chdr_H_1_P_MIECT_kWh;181099;0
2018-09-06 06:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 06:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 06:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 06:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 06:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 06:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 06:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 06:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 06:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 07:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 07:00:00.000;Chdr_H_1_P_MIECT_kWh;181102;0
2018-09-06 07:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 07:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 07:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 07:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 07:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 07:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 07:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 07:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 07:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 08:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 08:00:00.000;Chdr_H_1_P_MIECT_kWh;181105;0
2018-09-06 08:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 08:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 08:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 08:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 08:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 08:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 08:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 08:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 08:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 09:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 09:00:00.000;Chdr_H_1_P_MIECT_kWh;181108;0
2018-09-06 09:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 09:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 09:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 09:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 09:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 09:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 09:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 09:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 09:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 10:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 10:00:00.000;Chdr_H_1_P_MIECT_kWh;181115;0
2018-09-06 10:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 10:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 10:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 10:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 10:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 10:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 10:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 10:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 10:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 11:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 11:00:00.000;Chdr_H_1_P_MIECT_kWh;181120;0
2018-09-06 11:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 11:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 11:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 11:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 11:00:00.000;ECS_H_1_1_P_MIECT_kWh;22212;0
2018-09-06 11:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 11:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 11:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 11:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 12:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 12:00:00.000;Chdr_H_1_P_MIECT_kWh;181144;0
2018-09-06 12:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 12:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 12:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 12:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 12:00:00.000;ECS_H_1_1_P_MIECT_kWh;22225;0
2018-09-06 12:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.75;0
2018-09-06 12:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 12:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 12:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 13:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 13:00:00.000;Chdr_H_1_P_MIECT_kWh;181147;0
2018-09-06 13:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 13:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 13:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 13:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 13:00:00.000;ECS_H_1_1_P_MIECT_kWh;22225;0
2018-09-06 13:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.88;0
2018-09-06 13:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 13:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 13:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 14:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 14:00:00.000;Chdr_H_1_P_MIECT_kWh;181149;0
2018-09-06 14:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 14:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 14:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 14:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 14:00:00.000;ECS_H_1_1_P_MIECT_kWh;22225;0
2018-09-06 14:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.89;0
2018-09-06 14:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 14:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 14:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 15:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 15:00:00.000;Chdr_H_1_P_MIECT_kWh;181151;0
2018-09-06 15:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 15:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 15:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 15:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 15:00:00.000;ECS_H_1_1_P_MIECT_kWh;22225;0
2018-09-06 15:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.89;0
2018-09-06 15:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 15:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 15:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 16:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 16:00:00.000;Chdr_H_1_P_MIECT_kWh;181154;0
2018-09-06 16:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 16:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 16:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 16:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 16:00:00.000;ECS_H_1_1_P_MIECT_kWh;22225;0
2018-09-06 16:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;196.99;0
2018-09-06 16:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 16:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 16:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 17:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 17:00:00.000;Chdr_H_1_P_MIECT_kWh;181180;0
2018-09-06 17:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
2018-09-06 17:00:00.000;Ctnr_W_1_2_P_MIVET_m3;1755.14;0
2018-09-06 17:00:00.000;Dprt_Csn_E_3_2_P_MIEET_kWh;4187;0
2018-09-06 17:00:00.000;Dprt_Rstrnt_E_3_1_P_MIEET_kWh;1853;0
2018-09-06 17:00:00.000;ECS_H_1_1_P_MIECT_kWh;22242;0
2018-09-06 17:00:00.000;ECS_W_1_1_1_1_P_MIVET_m3;197.26;0
2018-09-06 17:00:00.000;LclTcnq12_E_2_3_P_MIEET_kWh;0;0
2018-09-06 17:00:00.000;LclTcnq22_E_2_5_P_MIEET_kWh;250897;0
2018-09-06 17:00:00.000;MtEclrg_E_2_1_P_MIEET_kWh;53390;0
2018-09-06 18:00:00.000;AtlrDpt_E_2_4_P_MIEET_kWh;4603;0
2018-09-06 18:00:00.000;Chdr_H_1_P_MIECT_kWh;181190;0
2018-09-06 18:00:00.000;Cll6_E_2_6_P_MIEET_kWh;32630;0
